symbol,timeframe,rsi_period,oversold,overbought,ema_filter,sl_pct,tp_pct,trades,wins,losses,win_rate,total_pnl,profit_factor
SOL,1h,2,15,85,True,0.03,0.06,66,16,50,24.24,-60.99,0.6073
SOL,1h,2,30,90,True,0.03,0.06,66,16,50,24.24,-60.996,0.6073
SOL,1h,7,15,75,True,0.03,0.06,33,8,25,24.24,-30.5085,0.6072
DOGE,15m,5,25,85,False,0.01,0.02,470,123,347,26.17,-150.7935,0.607
AVAX,15m,7,15,75,True,0.02,0.04,85,21,64,24.71,-53.0,0.6068
DOGE,15m,5,25,90,False,0.01,0.02,451,118,333,26.16,-144.7725,0.6068
DOGE,1h,5,15,85,True,0.01,0.02,65,17,48,26.15,-20.886,0.6066
XAU,15m,2,15,70,False,0.01,0.02,130,34,96,26.15,-41.784,0.6065
XAU,15m,2,20,70,False,0.01,0.02,130,34,96,26.15,-41.784,0.6065
XAU,1h,2,15,70,False,0.01,0.02,65,17,48,26.15,-20.899,0.6064
DOGE,15m,5,30,90,False,0.01,0.02,478,125,353,26.15,-153.6345,0.6064
XAU,1h,2,30,85,False,0.01,0.02,65,17,48,26.15,-20.898,0.6064
SOL,15m,7,15,70,True,0.01,0.02,153,40,113,26.14,-49.2255,0.6062
DOGE,1h,5,30,85,True,0.01,0.02,88,23,65,26.14,-28.3215,0.606
SOL,1h,3,20,70,True,0.03,0.06,62,15,47,24.19,-57.5645,0.6057
AVAX,1h,2,30,80,False,0.03,0.06,62,15,47,24.19,-57.5525,0.6057
AVAX,1h,2,30,75,False,0.03,0.06,62,15,47,24.19,-57.5525,0.6057
DOGE,1h,2,10,85,False,0.01,0.02,333,87,246,26.13,-107.28,0.6057
AVAX,15m,3,15,70,True,0.02,0.04,150,37,113,24.67,-93.885,0.6055
SOL,15m,2,30,90,True,0.02,0.04,150,37,113,24.67,-93.893,0.6055
DOGE,15m,5,10,85,True,0.01,0.02,134,35,99,26.12,-43.2075,0.6054
DOGE,15m,7,25,85,False,0.03,0.06,91,22,69,24.18,-84.6295,0.6051
DOGE,15m,7,25,90,False,0.03,0.06,91,22,69,24.18,-84.6295,0.605
AVAX,1h,14,25,85,False,0.01,0.02,92,24,68,26.09,-29.739,0.6045
SOL,15m,7,10,70,True,0.01,0.02,138,36,102,26.09,-44.637,0.6045
DOGE,1h,3,20,90,True,0.01,0.02,138,36,102,26.09,-44.614,0.6045
SOL,5m,14,10,70,True,0.01,0.02,69,18,51,26.09,-22.3205,0.6045
SOL,1h,14,30,70,True,0.01,0.02,23,6,17,26.09,-7.4395,0.6044
XAU,1h,5,10,70,False,0.01,0.02,69,18,51,26.09,-22.3205,0.6044
XAU,1h,7,15,90,False,0.01,0.02,46,12,34,26.09,-14.88,0.6043
XAU,1h,7,10,85,False,0.01,0.02,46,12,34,26.09,-14.881,0.6043
AVAX,1h,5,30,85,True,0.01,0.02,92,24,68,26.09,-29.757,0.6043
AVAX,15m,7,25,85,False,0.03,0.06,87,21,66,24.14,-81.192,0.6039
SOL,1h,5,25,85,True,0.02,0.04,65,16,49,24.62,-40.887,0.6038
SOL,1h,7,15,80,True,0.03,0.06,29,7,22,24.14,-27.083,0.6037
DOGE,1h,3,25,70,True,0.01,0.02,192,50,142,26.04,-62.343,0.6031
DOGE,1h,3,15,80,False,0.01,0.02,311,81,230,26.05,-100.95,0.6031
AVAX,1h,5,25,90,True,0.01,0.02,73,19,54,26.03,-23.74,0.6025
AVAX,15m,5,30,75,True,0.03,0.06,83,20,63,24.1,-77.7785,0.6025
DOGE,1h,3,15,70,True,0.01,0.02,173,45,128,26.01,-56.331,0.6022
XAU,15m,5,25,75,False,0.01,0.02,123,32,91,26.02,-40.0425,0.6021
XAU,15m,7,25,75,False,0.01,0.02,123,32,91,26.02,-40.0445,0.6021
DOGE,15m,14,10,85,False,0.02,0.04,57,14,43,24.56,-36.031,0.6021
SOL,15m,7,20,70,True,0.01,0.02,173,45,128,26.01,-56.346,0.6021
DOGE,1h,5,10,90,True,0.01,0.02,50,13,37,26.0,-16.2965,0.6018
SOL,15m,3,25,90,True,0.01,0.02,300,78,222,26.0,-97.797,0.6017
XAU,15m,14,15,85,False,0.01,0.02,50,13,37,26.0,-16.3055,0.6016
SOL,1h,14,25,85,True,0.015,0.03,4,1,3,25.0,-1.9202,0.6013
SOL,1h,14,25,80,True,0.015,0.03,4,1,3,25.0,-1.9202,0.6013
SOL,1h,14,25,90,True,0.015,0.03,4,1,3,25.0,-1.9202,0.6013
XAU,15m,5,20,70,False,0.01,0.02,127,33,94,25.98,-41.467,0.6012
AVAX,15m,7,10,85,True,0.02,0.04,53,13,40,24.53,-33.608,0.6011
SOL,15m,5,30,90,True,0.03,0.06,79,19,60,24.05,-74.374,0.6009
SOL,15m,14,25,80,True,0.015,0.03,16,4,12,25.0,-7.6915,0.6009
SOL,1h,14,30,90,True,0.015,0.03,8,2,6,25.0,-3.8435,0.6009
SOL,1h,14,30,85,True,0.015,0.03,8,2,6,25.0,-3.8435,0.6009
DOGE,15m,14,25,90,True,0.015,0.03,8,2,6,25.0,-3.8435,0.6009
SOL,15m,14,20,90,True,0.015,0.03,8,2,6,25.0,-3.845,0.6009
DOGE,15m,14,25,85,True,0.015,0.03,8,2,6,25.0,-3.8435,0.6009
SOL,1h,14,30,80,True,0.015,0.03,8,2,6,25.0,-3.8435,0.6009
DOGE,15m,14,30,90,True,0.015,0.03,16,4,12,25.0,-7.69,0.6008
SOL,1h,5,10,85,True,0.015,0.03,52,13,39,25.0,-25.0097,0.6008
SOL,1h,7,20,85,True,0.015,0.03,24,6,18,25.0,-11.5395,0.6008
DOGE,15m,14,30,85,True,0.015,0.03,16,4,12,25.0,-7.69,0.6008
DOGE,15m,14,20,75,True,0.015,0.03,12,3,9,25.0,-5.7712,0.6008
SOL,1h,7,25,75,True,0.015,0.03,56,14,42,25.0,-26.9375,0.6007
DOGE,15m,14,20,70,True,0.015,0.03,28,7,21,25.0,-13.4702,0.6007
SOL,1h,7,15,80,True,0.015,0.03,36,9,27,25.0,-17.3167,0.6007
SOL,1h,7,25,80,True,0.015,0.03,44,11,33,25.0,-21.1632,0.6007
SOL,5m,14,30,75,True,0.015,0.03,84,21,63,25.0,-40.3927,0.6007
SOL,1h,7,30,75,True,0.01,0.02,77,20,57,25.97,-25.1725,0.6007
SOL,1h,7,15,75,True,0.015,0.03,48,12,36,25.0,-23.091,0.6007
SOL,15m,7,15,90,True,0.015,0.03,48,12,36,25.0,-23.0895,0.6006
SOL,15m,7,25,90,True,0.015,0.03,76,19,57,25.0,-36.5522,0.6006
AVAX,1h,7,30,75,True,0.015,0.03,60,15,45,25.0,-28.8637,0.6006
AVAX,5m,14,15,90,True,0.015,0.03,4,1,3,25.0,-1.9232,0.6006
XAU,15m,2,10,90,False,0.015,0.03,76,19,57,25.0,-36.5597,0.6006
XAU,15m,2,10,85,False,0.015,0.03,76,19,57,25.0,-36.5597,0.6006
DOGE,1h,7,20,90,False,0.015,0.03,132,33,99,25.0,-63.4897,0.6006
XAU,1h,7,10,70,False,0.015,0.03,32,8,24,25.0,-15.401,0.6006
XAU,15m,14,10,85,False,0.015,0.03,32,8,24,25.0,-15.4025,0.6005
XAU,15m,14,15,85,False,0.015,0.03,40,10,30,25.0,-19.249,0.6005
XAU,15m,7,20,90,False,0.015,0.03,64,16,48,25.0,-30.793,0.6005
XAU,1h,14,10,75,False,0.015,0.03,24,6,18,25.0,-11.553,0.6005
AVAX,15m,14,20,85,True,0.015,0.03,4,1,3,25.0,-1.9247,0.6004
AVAX,15m,14,20,90,True,0.015,0.03,4,1,3,25.0,-1.9247,0.6004
AVAX,1h,14,20,75,True,0.015,0.03,12,3,9,25.0,-5.7772,0.6004
AVAX,15m,5,15,85,True,0.01,0.02,158,41,117,25.95,-51.7415,0.6002
AVAX,15m,3,30,70,True,0.02,0.04,151,37,114,24.5,-95.992,0.6002
DOGE,1h,3,20,80,False,0.01,0.02,320,83,237,25.94,-104.8965,0.5998
XAU,15m,3,10,75,False,0.02,0.04,49,12,37,24.49,-31.191,0.5998
XAU,15m,14,30,70,False,0.02,0.04,49,12,37,24.49,-31.191,0.5997
XAU,15m,14,10,80,False,0.01,0.02,54,14,40,25.93,-17.73,0.5994
DOGE,1h,5,30,90,True,0.01,0.02,81,21,60,25.93,-26.579,0.5994
AVAX,15m,3,20,85,True,0.02,0.04,143,35,108,24.48,-91.142,0.5993
AVAX,1h,7,15,80,True,0.03,0.06,25,6,19,24.0,-23.6545,0.5992
XAU,15m,14,30,80,False,0.03,0.06,25,6,19,24.0,-23.6515,0.5992
DOGE,15m,14,20,85,False,0.02,0.04,94,23,71,24.47,-59.945,0.599
DOGE,15m,5,10,85,True,0.02,0.04,94,23,71,24.47,-59.965,0.599
DOGE,1h,7,25,90,False,0.01,0.02,193,50,143,25.91,-63.4505,0.5987
DOGE,15m,5,30,70,True,0.02,0.04,139,34,105,24.46,-88.743,0.5987
SOL,15m,3,15,90,True,0.01,0.02,278,72,206,25.9,-91.467,0.5986
SOL,15m,3,15,85,True,0.02,0.04,135,33,102,24.44,-86.314,0.5982
AVAX,15m,7,20,70,True,0.01,0.02,170,44,126,25.88,-56.015,0.5981
XAU,15m,14,30,80,False,0.02,0.04,45,11,34,24.44,-28.776,0.5981
SOL,15m,3,15,90,True,0.02,0.04,131,32,99,24.43,-83.889,0.5977
DOGE,1h,3,20,85,False,0.01,0.02,317,82,235,25.87,-104.5775,0.5976
DOGE,1h,5,15,90,True,0.01,0.02,58,15,43,25.86,-19.1435,0.5975
DOGE,1h,3,30,80,True,0.01,0.02,174,45,129,25.86,-57.4275,0.5975
SOL,1h,5,10,85,True,0.01,0.02,58,15,43,25.86,-19.1505,0.5974
SOL,15m,3,20,90,True,0.01,0.02,290,75,215,25.86,-95.7375,0.5974
AVAX,15m,7,15,70,True,0.01,0.02,147,38,109,25.85,-48.5795,0.5971
AVAX,15m,14,30,85,False,0.01,0.02,294,76,218,25.85,-97.141,0.597
DOGE,1h,5,30,80,True,0.03,0.06,46,11,35,23.91,-43.8595,0.5966
DOGE,1h,5,25,80,True,0.03,0.06,46,11,35,23.91,-43.8595,0.5966
SOL,1h,7,15,75,True,0.02,0.04,41,10,31,24.39,-26.349,0.5965
AVAX,15m,7,25,85,True,0.02,0.04,78,19,59,24.36,-50.245,0.5956
XAU,15m,14,15,80,False,0.01,0.02,62,16,46,25.81,-20.578,0.5956
SOL,1h,7,25,90,True,0.01,0.02,31,8,23,25.81,-10.2855,0.5956
XAU,15m,7,15,90,False,0.01,0.02,93,24,69,25.81,-30.8615,0.5956
XAU,15m,14,25,75,False,0.01,0.02,93,24,69,25.81,-30.8675,0.5955
XAU,1h,2,20,90,False,0.01,0.02,62,16,46,25.81,-20.579,0.5955
DOGE,15m,14,20,90,False,0.02,0.04,78,19,59,24.36,-50.243,0.5955
XAU,1h,3,25,80,False,0.01,0.02,62,16,46,25.81,-20.579,0.5955
XAU,1h,2,20,80,False,0.01,0.02,62,16,46,25.81,-20.579,0.5955
SOL,1h,2,15,80,True,0.03,0.06,67,16,51,23.88,-64.0975,0.5954
SOL,1h,2,20,80,True,0.03,0.06,67,16,51,23.88,-64.0975,0.5954
AVAX,15m,5,25,90,True,0.03,0.06,67,16,51,23.88,-64.0855,0.5954
DOGE,1h,2,30,80,True,0.03,0.06,67,16,51,23.88,-64.1005,0.5954
SOL,1h,2,25,80,True,0.03,0.06,67,16,51,23.88,-64.1035,0.5953
SOL,1h,2,30,80,True,0.03,0.06,67,16,51,23.88,-64.1035,0.5953
AVAX,15m,5,30,90,True,0.02,0.04,115,28,87,24.35,-74.167,0.5952
AVAX,15m,3,25,70,True,0.02,0.04,152,37,115,24.34,-98.099,0.595
AVAX,15m,5,30,90,True,0.015,0.03,137,34,103,24.82,-67.0077,0.5949
AVAX,15m,7,30,90,True,0.02,0.04,74,18,56,24.32,-47.836,0.5943
XAU,1h,5,15,75,False,0.01,0.02,66,17,49,25.76,-22.0025,0.5941
XAU,1h,3,30,75,False,0.01,0.02,66,17,49,25.76,-22.0035,0.594
XAU,1h,2,15,75,False,0.01,0.02,66,17,49,25.76,-22.0045,0.594
XAU,1h,2,10,70,False,0.01,0.02,66,17,49,25.76,-22.0045,0.594
AVAX,15m,3,10,85,True,0.02,0.04,140,34,106,24.29,-90.826,0.5932
SOL,15m,3,30,90,True,0.01,0.02,311,80,231,25.72,-103.9605,0.5931
DOGE,1h,2,10,85,True,0.03,0.06,63,15,48,23.81,-60.675,0.5931
DOGE,1h,2,10,90,True,0.03,0.06,63,15,48,23.81,-60.675,0.5931
DOGE,1h,2,15,90,True,0.03,0.06,63,15,48,23.81,-60.675,0.5931
SOL,15m,3,10,85,True,0.02,0.04,140,34,106,24.29,-90.842,0.5931
DOGE,1h,2,15,85,True,0.03,0.06,63,15,48,23.81,-60.675,0.5931
DOGE,1h,7,15,85,True,0.03,0.06,21,5,16,23.81,-20.223,0.5931
AVAX,15m,7,10,70,True,0.01,0.02,140,36,104,25.71,-46.838,0.5929
XAU,15m,14,10,75,False,0.01,0.02,70,18,52,25.71,-23.429,0.5928
SOL,1h,7,25,85,True,0.01,0.02,35,9,26,25.71,-11.71,0.5927
AVAX,1h,5,15,85,True,0.01,0.02,70,18,52,25.71,-23.427,0.5927
DOGE,1h,3,20,70,True,0.01,0.02,179,46,133,25.7,-59.9655,0.5924
DOGE,1h,7,25,85,False,0.01,0.02,214,55,159,25.7,-71.6795,0.5923
AVAX,15m,5,15,90,True,0.02,0.04,99,24,75,24.24,-64.479,0.5917
SOL,1h,7,30,90,True,0.02,0.04,33,8,25,24.24,-21.499,0.5916
XAU,15m,14,15,80,False,0.02,0.04,33,8,25,24.24,-21.505,0.5916
AVAX,15m,7,15,80,True,0.015,0.03,85,21,64,24.71,-41.9995,0.5914
AVAX,15m,5,25,70,True,0.03,0.06,80,19,61,23.75,-77.4635,0.5912
SOL,15m,5,25,80,True,0.03,0.06,80,19,61,23.75,-77.4755,0.5911
DOGE,15m,5,15,75,True,0.03,0.06,80,19,61,23.75,-77.4755,0.5911
DOGE,1h,5,25,85,True,0.01,0.02,82,21,61,25.61,-27.6855,0.5896
AVAX,1h,14,25,90,False,0.01,0.02,82,21,61,25.61,-27.6815,0.5895
XAU,15m,3,25,80,False,0.01,0.02,125,32,93,25.6,-42.2535,0.5892
SOL,15m,7,25,70,True,0.03,0.06,76,18,58,23.68,-74.053,0.589
SOL,15m,5,30,85,True,0.03,0.06,76,18,58,23.68,-74.047,0.589
SOL,15m,7,25,75,True,0.03,0.06,76,18,58,23.68,-74.05,0.589
SOL,15m,5,25,90,True,0.03,0.06,76,18,58,23.68,-74.059,0.5889
AVAX,1h,7,30,70,True,0.01,0.02,86,22,64,25.58,-29.109,0.5888
SOL,5m,14,25,80,True,0.01,0.02,43,11,32,25.58,-14.558,0.5886
DOGE,1h,3,10,85,True,0.01,0.02,133,34,99,25.56,-45.0915,0.5882
SOL,5m,14,30,85,True,0.015,0.03,61,15,46,24.59,-30.4465,0.5877
AVAX,15m,5,25,90,True,0.02,0.04,112,27,85,24.11,-73.849,0.5874
DOGE,1h,7,20,85,False,0.01,0.02,188,48,140,25.53,-63.924,0.5871
DOGE,15m,5,10,90,True,0.02,0.04,83,20,63,24.1,-54.795,0.587
DOGE,15m,14,15,80,False,0.015,0.03,110,27,83,24.55,-55.1517,0.5863
DOGE,1h,5,25,90,True,0.02,0.04,54,13,41,24.07,-35.725,0.5863
DOGE,15m,5,15,90,False,0.03,0.06,89,21,68,23.6,-87.41,0.5861
AVAX,15m,3,20,90,False,0.03,0.06,89,21,68,23.6,-87.41,0.5861
AVAX,1h,14,20,90,False,0.01,0.02,51,13,38,25.49,-17.399,0.5859
DOGE,1h,7,30,80,True,0.015,0.03,53,13,40,24.53,-26.609,0.5858
DOGE,1h,5,10,85,True,0.015,0.03,53,13,40,24.53,-26.6135,0.5858
DOGE,1h,3,30,90,True,0.01,0.02,157,40,117,25.48,-53.6245,0.5856
SOL,15m,3,10,90,True,0.01,0.02,267,68,199,25.47,-91.3005,0.5852
DOGE,15m,5,15,85,True,0.01,0.02,161,41,120,25.47,-55.066,0.5851
XAU,1h,5,10,90,False,0.01,0.02,55,14,41,25.45,-18.8325,0.5848
SOL,15m,14,10,90,False,0.01,0.02,55,14,41,25.45,-18.8315,0.5847
AVAX,1h,14,30,75,True,0.03,0.06,17,4,13,23.53,-16.7915,0.5841
DOGE,1h,14,30,75,True,0.03,0.06,17,4,13,23.53,-16.7915,0.5841
DOGE,1h,5,25,75,True,0.03,0.06,51,12,39,23.53,-50.3955,0.584
AVAX,15m,5,20,90,True,0.03,0.06,68,16,52,23.53,-67.187,0.584
DOGE,1h,5,30,75,True,0.03,0.06,51,12,39,23.53,-50.3955,0.584
DOGE,15m,5,10,80,True,0.02,0.04,100,24,76,24.0,-66.606,0.5839
SOL,1h,2,15,70,True,0.03,0.06,68,16,52,23.53,-67.205,0.5839
SOL,1h,2,15,75,True,0.03,0.06,68,16,52,23.53,-67.205,0.5839
SOL,1h,2,20,75,True,0.03,0.06,68,16,52,23.53,-67.205,0.5839
SOL,1h,2,30,75,True,0.03,0.06,68,16,52,23.53,-67.211,0.5839
SOL,1h,2,30,70,True,0.03,0.06,68,16,52,23.53,-67.211,0.5839
SOL,1h,2,25,75,True,0.03,0.06,68,16,52,23.53,-67.211,0.5839
SOL,1h,2,20,70,True,0.03,0.06,68,16,52,23.53,-67.205,0.5839
DOGE,15m,5,25,80,True,0.03,0.06,85,20,65,23.53,-83.9965,0.5839
SOL,1h,2,25,70,True,0.03,0.06,68,16,52,23.53,-67.211,0.5839
SOL,1h,7,20,75,True,0.03,0.06,34,8,26,23.53,-33.613,0.5838
SOL,1h,7,25,90,True,0.02,0.04,25,6,19,24.0,-16.653,0.5838
XAU,1h,14,30,70,False,0.01,0.02,59,15,44,25.42,-20.261,0.5837
XAU,15m,14,10,75,False,0.015,0.03,45,11,34,24.44,-22.7805,0.583
XAU,15m,7,30,80,False,0.01,0.02,126,32,94,25.4,-43.362,0.5829
XAU,15m,2,25,90,False,0.01,0.02,126,32,94,25.4,-43.358,0.5829
XAU,1h,2,25,85,False,0.01,0.02,63,16,47,25.4,-21.6865,0.5828
XAU,15m,3,20,70,False,0.01,0.02,130,33,97,25.38,-44.7825,0.5826
XAU,15m,5,30,70,False,0.01,0.02,130,33,97,25.38,-44.7855,0.5825
AVAX,15m,7,15,85,True,0.01,0.02,67,17,50,25.37,-23.091,0.5824
XAU,1h,2,10,75,False,0.01,0.02,67,17,50,25.37,-23.11,0.5822
XAU,1h,3,30,70,False,0.01,0.02,67,17,50,25.37,-23.111,0.5821
AVAX,15m,3,10,85,True,0.03,0.06,81,19,62,23.46,-80.562,0.5817
DOGE,15m,5,10,70,True,0.02,0.04,117,28,89,23.93,-78.411,0.5817
DOGE,15m,5,30,85,False,0.01,0.02,497,126,371,25.35,-171.6525,0.5816
DOGE,15m,5,20,80,True,0.03,0.06,81,19,62,23.46,-80.58,0.5816
DOGE,1h,7,20,80,True,0.015,0.03,41,10,31,24.39,-20.8392,0.5815
DOGE,15m,14,30,70,True,0.015,0.03,41,10,31,24.39,-20.8452,0.5813
XAU,15m,3,15,75,False,0.02,0.04,46,11,35,23.91,-30.871,0.5812
DOGE,1h,5,25,90,True,0.01,0.02,75,19,56,25.33,-25.943,0.5811
SOL,1h,3,30,70,True,0.03,0.06,64,15,49,23.44,-63.7735,0.581
SOL,1h,3,25,70,True,0.03,0.06,64,15,49,23.44,-63.7735,0.581
DOGE,15m,7,30,85,True,0.03,0.06,64,15,49,23.44,-63.7795,0.5809
SOL,15m,5,10,90,True,0.03,0.06,64,15,49,23.44,-63.7885,0.5809
AVAX,1h,7,25,70,True,0.01,0.02,79,20,59,25.32,-27.3675,0.5806
DOGE,1h,3,25,85,True,0.01,0.02,162,41,121,25.31,-56.1615,0.5804
AVAX,15m,14,25,85,False,0.01,0.02,241,61,180,25.31,-83.527,0.5803
DOGE,1h,5,15,75,True,0.03,0.06,47,11,36,23.4,-46.97,0.58
SOL,15m,14,15,90,False,0.01,0.02,83,21,62,25.3,-28.796,0.58
DOGE,1h,7,20,90,False,0.01,0.02,166,42,124,25.3,-57.59,0.58
DOGE,5m,14,30,85,True,0.03,0.06,47,11,36,23.4,-46.964,0.5798
AVAX,15m,7,20,85,True,0.01,0.02,91,23,68,25.27,-31.632,0.5794
XAU,15m,2,15,75,False,0.015,0.03,74,18,56,24.32,-37.847,0.5792
XAU,15m,2,20,75,False,0.015,0.03,74,18,56,24.32,-37.847,0.5792
XAU,15m,2,20,80,False,0.015,0.03,74,18,56,24.32,-37.847,0.5792
XAU,15m,2,15,80,False,0.015,0.03,74,18,56,24.32,-37.847,0.5792
XAU,15m,3,15,85,False,0.015,0.03,74,18,56,24.32,-37.85,0.5792
AVAX,15m,14,30,90,False,0.01,0.02,273,69,204,25.27,-94.912,0.5792
XAU,1h,3,25,80,False,0.015,0.03,37,9,28,24.32,-18.931,0.5791
AVAX,15m,5,20,85,True,0.03,0.06,77,18,59,23.38,-77.1455,0.579
DOGE,15m,5,30,85,True,0.03,0.06,77,18,59,23.38,-77.1485,0.579
DOGE,1h,3,30,70,True,0.01,0.02,198,50,148,25.25,-68.976,0.5786
AVAX,15m,5,20,90,True,0.02,0.04,105,25,80,23.81,-71.108,0.5779
XAU,1h,7,30,75,False,0.02,0.04,21,5,16,23.81,-14.234,0.5777
XAU,1h,5,15,75,False,0.02,0.04,21,5,16,23.81,-14.234,0.5777
XAU,1h,5,10,75,False,0.02,0.04,21,5,16,23.81,-14.234,0.5777
XAU,1h,7,30,70,False,0.02,0.04,21,5,16,23.81,-14.234,0.5777
DOGE,15m,7,15,75,True,0.03,0.06,60,14,46,23.33,-60.336,0.5777
AVAX,1h,7,25,85,True,0.03,0.06,30,7,23,23.33,-30.1755,0.5776
SOL,15m,7,10,90,True,0.03,0.06,30,7,23,23.33,-30.1785,0.5776
SOL,1h,7,20,80,True,0.03,0.06,30,7,23,23.33,-30.1875,0.5775
XAU,15m,7,30,90,False,0.01,0.02,115,29,86,25.22,-40.195,0.5774
DOGE,15m,14,25,70,True,0.015,0.03,33,8,25,24.24,-16.9987,0.5767
XAU,1h,7,30,70,False,0.015,0.03,33,8,25,24.24,-17.0047,0.5765
XAU,1h,14,25,75,False,0.015,0.03,33,8,25,24.24,-17.0077,0.5765
XAU,1h,14,25,80,False,0.015,0.03,33,8,25,24.24,-17.0077,0.5764
DOGE,1h,3,15,85,True,0.01,0.02,143,36,107,25.17,-50.1495,0.5763
DOGE,15m,7,25,70,True,0.03,0.06,73,17,56,23.29,-73.732,0.5761
SOL,15m,3,20,90,True,0.02,0.04,139,33,106,23.74,-94.734,0.5757
DOGE,5m,14,30,80,True,0.02,0.04,59,14,45,23.73,-40.243,0.5752
DOGE,1h,5,25,85,True,0.02,0.04,59,14,45,23.73,-40.257,0.5752
SOL,15m,7,20,90,True,0.015,0.03,62,15,47,24.19,-32.0697,0.5751
SOL,15m,3,10,90,True,0.02,0.04,135,32,103,23.7,-92.313,0.5745
DOGE,15m,7,15,80,True,0.02,0.04,76,18,58,23.68,-52.046,0.5739
XAU,1h,14,20,75,False,0.015,0.03,29,7,22,24.14,-15.0815,0.5733
XAU,1h,14,20,80,False,0.015,0.03,29,7,22,24.14,-15.0815,0.5732
AVAX,15m,3,10,70,True,0.02,0.04,148,35,113,23.65,-101.675,0.5728
AVAX,15m,3,10,70,True,0.03,0.06,82,19,63,23.17,-83.6755,0.5724
AVAX,15m,7,20,85,True,0.02,0.04,72,17,55,23.61,-49.611,0.5717
SOL,15m,3,20,85,True,0.02,0.04,144,34,110,23.61,-99.266,0.5715
AVAX,1h,7,30,80,True,0.015,0.03,54,13,41,24.07,-28.2277,0.5713
AVAX,15m,7,10,85,True,0.01,0.02,60,15,45,25.0,-21.3495,0.5711
AVAX,15m,14,20,75,True,0.01,0.02,16,4,12,25.0,-5.695,0.571
DOGE,1h,7,25,80,True,0.01,0.02,56,14,42,25.0,-19.935,0.5709
SOL,1h,14,15,70,True,0.01,0.02,16,4,12,25.0,-5.698,0.5709
SOL,1h,14,10,70,True,0.01,0.02,16,4,12,25.0,-5.698,0.5709
SOL,1h,7,15,85,True,0.01,0.02,24,6,18,25.0,-8.545,0.5708
XAU,15m,2,25,80,False,0.01,0.02,128,32,96,25.0,-45.571,0.5708
XAU,1h,5,15,70,False,0.01,0.02,68,17,51,25.0,-24.2145,0.5708
DOGE,15m,14,25,80,True,0.01,0.02,12,3,9,25.0,-4.2725,0.5708
AVAX,5m,14,20,90,True,0.01,0.02,8,2,6,25.0,-2.847,0.5708
AVAX,15m,14,15,85,False,0.01,0.02,124,31,93,25.0,-44.1375,0.5708
SOL,1h,7,15,90,True,0.01,0.02,20,5,15,25.0,-7.1205,0.5708
XAU,15m,3,20,75,False,0.01,0.02,128,32,96,25.0,-45.571,0.5708
AVAX,1h,5,25,85,True,0.01,0.02,84,21,63,25.0,-29.9085,0.5708
DOGE,15m,14,10,90,False,0.01,0.02,48,12,36,25.0,-17.089,0.5707
AVAX,15m,7,20,85,True,0.015,0.03,79,19,60,24.05,-41.3605,0.5707
AVAX,1h,14,25,85,True,0.01,0.02,8,2,6,25.0,-2.849,0.5706
SOL,15m,14,20,90,True,0.01,0.02,8,2,6,25.0,-2.849,0.5706
XAU,1h,14,10,90,False,0.01,0.02,12,3,9,25.0,-4.2745,0.5706
SOL,15m,3,30,90,True,0.02,0.04,140,33,107,23.57,-96.837,0.5703
AVAX,1h,14,25,75,True,0.03,0.06,13,3,10,23.08,-13.369,0.5696
DOGE,15m,7,10,80,True,0.03,0.06,52,12,40,23.08,-53.503,0.5694
DOGE,15m,7,20,75,True,0.03,0.06,65,15,50,23.08,-66.881,0.5694
AVAX,1h,7,20,85,True,0.03,0.06,26,6,20,23.08,-26.753,0.5693
SOL,15m,7,25,90,True,0.03,0.06,52,12,40,23.08,-53.5,0.5693
SOL,15m,7,25,85,True,0.03,0.06,65,15,50,23.08,-66.878,0.5693
SOL,1h,14,30,75,True,0.03,0.06,13,3,10,23.08,-13.381,0.5692
XAU,1h,3,20,70,False,0.03,0.06,13,3,10,23.08,-13.384,0.5692
XAU,1h,3,10,70,False,0.03,0.06,13,3,10,23.08,-13.384,0.5692
XAU,1h,3,15,70,False,0.03,0.06,13,3,10,23.08,-13.384,0.5692
XAU,1h,3,30,70,False,0.03,0.06,13,3,10,23.08,-13.384,0.5692
XAU,15m,7,15,90,False,0.03,0.06,26,6,20,23.08,-26.762,0.5692
DOGE,5m,14,20,85,True,0.03,0.06,13,3,10,23.08,-13.378,0.5692
SOL,1h,7,10,90,True,0.03,0.06,13,3,10,23.08,-13.387,0.5691
DOGE,1h,14,30,75,True,0.02,0.04,17,4,13,23.53,-11.795,0.5691
DOGE,15m,14,30,75,True,0.015,0.03,25,6,19,24.0,-13.1462,0.5691
SOL,1h,7,20,75,True,0.015,0.03,50,12,38,24.0,-26.3015,0.5691
XAU,1h,14,20,80,False,0.03,0.06,13,3,10,23.08,-13.384,0.5691
SOL,1h,7,25,85,True,0.03,0.06,26,6,20,23.08,-26.765,0.5691
SOL,1h,5,15,90,True,0.015,0.03,50,12,38,24.0,-26.3045,0.569
XAU,15m,14,10,70,False,0.02,0.04,34,8,26,23.53,-23.608,0.569
AVAX,15m,3,20,70,True,0.02,0.04,153,36,117,23.53,-106.203,0.569
DOGE,5m,14,25,90,True,0.015,0.03,25,6,19,24.0,-13.1462,0.569
SOL,5m,14,30,85,True,0.02,0.04,51,12,39,23.53,-35.385,0.569
XAU,1h,14,15,75,False,0.015,0.03,25,6,19,24.0,-13.1582,0.5689
