symbol,timeframe,bb_period,bb_std,rsi_confirm,adx_filter,tp_type,sl_pct,trades,win_rate,total_pnl,profit_factor
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,18,0.3333333333333333,-0.02553780963149423,0.8989402072358755
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,18,0.3333333333333333,-0.14552780963149442,0.6095204871837332
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,1%,1.5%,19,0.631578947368421,-0.0051774999999985895,0.9539480998866059
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,1%,2.0%,19,0.6842105263157895,-0.010194999999998872,0.9193305902832812
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,1%,3.0%,19,0.6842105263157895,-0.07020499999999905,0.6233435270132566
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,2%,1.5%,19,0.47368421052631576,0.009810000000001432,1.0610834371108435
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,2%,2.0%,19,0.5263157894736842,-0.0002099999999989957,0.9988921128989764
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,2%,3.0%,19,0.5263157894736842,-0.09021499999999902,0.6772906941389025
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,3%,1.5%,18,0.3888888888888889,0.025882500000001047,1.1465164659430302
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,3%,2.0%,18,0.3888888888888889,-0.029114999999999266,0.8743146988992044
DOGE,1h,14,2.5,RSI(14)<30/>70,ADX<35,3%,3.0%,18,0.3888888888888889,-0.13910999999999948,0.5928229595047505
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<25,2%,3.0%,5,0.6,-0.005279999999999643,0.9149621517152581
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<25,3%,1.5%,5,0.6,0.05469999999999999,2.703784457249644
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<25,3%,2.0%,5,0.6,0.044704999999999925,2.061876484560564
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<25,3%,3.0%,5,0.6,0.024715000000000018,1.3980512159768077
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,5,0.2,-0.002561916176247115,0.9601102969833066
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,5,0.2,-0.022556916176247353,0.7321667516475024
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,5,0.2,-0.06254691617624714,0.4964421852004894
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,1%,1.5%,6,0.8333333333333334,0.028642500000000536,2.7843015106681523
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,1%,2.0%,6,0.8333333333333334,0.02364500000000047,2.1232779097387358
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,1%,3.0%,6,0.8333333333333334,0.013650000000000561,1.4396843291995673
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,2%,1.5%,6,0.5,0.008637500000000475,1.1793035445534379
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,2%,2.0%,6,0.5,-0.0063599999999997235,0.8993192971347206
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,2%,3.0%,6,0.5,-0.03635499999999951,0.6097783502388285
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,3%,1.5%,6,0.5,0.03863250000000014,1.801961700140125
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,3%,2.0%,6,0.5,0.023634999999999937,1.374149121418393
DOGE,1h,14,3.0,RSI(14)<25/>75,ADX<35,3%,3.0%,6,0.5,-0.006359999999999848,0.9317340202865897
DOGE,1h,20,1.5,None,None,mid_bb,1.5%,157,0.4140127388535032,-0.1910426056213642,0.8706886792397612
DOGE,1h,20,1.5,None,None,mid_bb,2.0%,135,0.42962962962962964,-0.2742747535721093,0.8308522589610242
DOGE,1h,20,1.5,None,None,mid_bb,3.0%,97,0.5257731958762887,-0.12218152222168145,0.91447883540518
DOGE,1h,20,1.5,None,None,1%,1.5%,226,0.6106194690265486,-0.17945499999998454,0.8730102006517482
DOGE,1h,20,1.5,None,None,1%,2.0%,212,0.6886792452830188,-0.08467999999998876,0.9390738768814654
DOGE,1h,20,1.5,None,None,1%,3.0%,189,0.783068783068783,0.04985500000000944,1.0391552426242845
DOGE,1h,20,1.5,None,None,2%,1.5%,186,0.44623655913978494,-0.08195749999998539,0.9504491364156533
DOGE,1h,20,1.5,None,None,2%,2.0%,170,0.5411764705882353,0.09984000000000937,1.0607824276443214
DOGE,1h,20,1.5,None,None,2%,3.0%,136,0.6470588235294118,0.1759200000000077,1.118006922643489
DOGE,1h,20,1.5,None,None,3%,1.5%,157,0.33121019108280253,-0.18117249999998675,0.8925520826383371
DOGE,1h,20,1.5,None,None,3%,2.0%,134,0.39552238805970147,-0.17196499999999282,0.8991862912350475
DOGE,1h,20,1.5,None,None,3%,3.0%,108,0.5092592592592593,-0.05441999999999427,0.9669401405135188
DOGE,1h,20,1.5,None,ADX<25,mid_bb,1.5%,85,0.4,-0.27856195710987025,0.6598599360656051
DOGE,1h,20,1.5,None,ADX<25,mid_bb,2.0%,79,0.4430379746835443,-0.3528208037209554,0.6192060745127506
DOGE,1h,20,1.5,None,ADX<25,mid_bb,3.0%,66,0.5151515151515151,-0.33923310647983984,0.658640222103867
DOGE,1h,20,1.5,None,ADX<25,1%,1.5%,116,0.603448275862069,-0.11291499999999148,0.8471405267468647
DOGE,1h,20,1.5,None,ADX<25,1%,2.0%,109,0.6605504587155964,-0.13547999999999455,0.8261137422509791
DOGE,1h,20,1.5,None,ADX<25,1%,3.0%,102,0.7549019607843137,-0.08796999999999526,0.8866855159177477
DOGE,1h,20,1.5,None,ADX<25,2%,1.5%,93,0.40860215053763443,-0.16348249999999256,0.8148980556554205
DOGE,1h,20,1.5,None,ADX<25,2%,2.0%,84,0.4642857142857143,-0.20895999999999526,0.7794873418389467
DOGE,1h,20,1.5,None,ADX<25,2%,3.0%,73,0.5616438356164384,-0.21723999999999605,0.7813981102267162
DOGE,1h,20,1.5,None,ADX<25,3%,1.5%,80,0.3125,-0.15971749999999296,0.8191670936022011
DOGE,1h,20,1.5,None,ADX<25,3%,2.0%,72,0.3611111111111111,-0.21628999999999637,0.7767213791679606
DOGE,1h,20,1.5,None,ADX<25,3%,3.0%,60,0.4166666666666667,-0.3634799999999971,0.6656010083121376
DOGE,1h,20,1.5,None,ADX<35,mid_bb,1.5%,126,0.3968253968253968,-0.4142708190047852,0.6605561772764024
DOGE,1h,20,1.5,None,ADX<35,mid_bb,2.0%,112,0.4107142857142857,-0.5823897790832603,0.5809663133286846
DOGE,1h,20,1.5,None,ADX<35,mid_bb,3.0%,84,0.4880952380952381,-0.500484587440725,0.6252385200466312
DOGE,1h,20,1.5,None,ADX<35,1%,1.5%,173,0.6011560693641619,-0.17835249999998756,0.8390425716728928
DOGE,1h,20,1.5,None,ADX<35,1%,2.0%,161,0.6708074534161491,-0.15064999999999162,0.8650246835046169
DOGE,1h,20,1.5,None,ADX<35,1%,3.0%,145,0.7793103448275862,0.01640500000000686,1.0165073455423697
DOGE,1h,20,1.5,None,ADX<35,2%,1.5%,141,0.425531914893617,-0.16434749999998838,0.8736514965433418
DOGE,1h,20,1.5,None,ADX<35,2%,2.0%,130,0.5076923076923077,-0.09777999999999293,0.9274510676816743
DOGE,1h,20,1.5,None,ADX<35,2%,3.0%,107,0.6261682242990654,0.026590000000005796,1.0214031585556336
DOGE,1h,20,1.5,None,ADX<35,3%,1.5%,124,0.3225806451612903,-0.19127499999998865,0.8582029526997299
DOGE,1h,20,1.5,None,ADX<35,3%,2.0%,109,0.3761467889908257,-0.24544499999999386,0.8285998603351995
DOGE,1h,20,1.5,None,ADX<35,3%,3.0%,85,0.4588235294117647,-0.30008499999999544,0.7899594036536741
DOGE,1h,20,1.5,RSI(14)<30/>70,None,mid_bb,1.5%,64,0.265625,-0.09477331178782733,0.8744387576961665
DOGE,1h,20,1.5,RSI(14)<30/>70,None,mid_bb,2.0%,59,0.3220338983050847,-0.07903197240815439,0.9061823689361891
DOGE,1h,20,1.5,RSI(14)<30/>70,None,mid_bb,3.0%,50,0.42,-0.04664613052232451,0.9482144084436672
DOGE,1h,20,1.5,RSI(14)<30/>70,None,1%,1.5%,77,0.5324675324675324,-0.21166499999999466,0.6338989207139964
DOGE,1h,20,1.5,RSI(14)<30/>70,None,1%,2.0%,71,0.6338028169014085,-0.14535499999999685,0.734559897735579
DOGE,1h,20,1.5,RSI(14)<30/>70,None,1%,3.0%,62,0.6451612903225806,-0.3258399999999971,0.5231935380022865
DOGE,1h,20,1.5,RSI(14)<30/>70,None,2%,1.5%,71,0.38028169014084506,-0.19525999999999422,0.7236665204285317
DOGE,1h,20,1.5,RSI(14)<30/>70,None,2%,2.0%,64,0.5,-0.0679199999999968,0.8992195150903689
DOGE,1h,20,1.5,RSI(14)<30/>70,None,2%,3.0%,58,0.5862068965517241,-0.10158999999999657,0.8637235569506532
DOGE,1h,20,1.5,RSI(14)<30/>70,None,3%,1.5%,68,0.29411764705882354,-0.19207999999999487,0.7508205227995125
DOGE,1h,20,1.5,RSI(14)<30/>70,None,3%,2.0%,61,0.3770491803278688,-0.13470499999999744,0.8316776628180167
DOGE,1h,20,1.5,RSI(14)<30/>70,None,3%,3.0%,53,0.4716981132075472,-0.14622499999999813,0.8318634440253907
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<25,2%,3.0%,37,0.4594594594594595,-0.29911999999999844,0.518410587496581
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<25,3%,1.5%,38,0.34210526315789475,-0.025212499999997216,0.9371960218957716
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<25,3%,2.0%,36,0.3888888888888889,-0.0580799999999983,0.8746222260599291
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<25,3%,3.0%,32,0.4375,-0.1537999999999988,0.7248609098552767
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,80,0.35,-0.21806899564772508,0.7388489088443211
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,68,0.4411764705882353,-0.16026925595244415,0.7997135016840233
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,63,0.5238095238095238,-0.22105392041635358,0.7627362179972159
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,1%,1.5%,96,0.5,-0.3416149999999938,0.5567729923645364
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,1%,2.0%,87,0.5862068965517241,-0.30206499999999603,0.6015078757816461
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,1%,3.0%,80,0.6375,-0.44466999999999723,0.5062541291687283
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,2%,1.5%,88,0.3977272727272727,-0.1881774999999925,0.7788923910265712
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,2%,2.0%,77,0.4805194805194805,-0.1415299999999964,0.8319719814792867
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,2%,3.0%,70,0.5428571428571428,-0.274049999999997,0.7242319651428427
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,3%,1.5%,83,0.3373493975903614,-0.07283749999999276,0.9175288373080538
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,3%,2.0%,72,0.4027777777777778,-0.06617499999999608,0.9269147937489691
DOGE,15m,30,2.5,RSI(14)<30/>70,ADX<35,3%,3.0%,61,0.47540983606557374,-0.1544349999999976,0.8445921468392158
DOGE,15m,30,2.5,RSI(14)<25/>75,None,mid_bb,1.5%,70,0.22857142857142856,-0.3679520163276834,0.5756986417960375
DOGE,15m,30,2.5,RSI(14)<25/>75,None,mid_bb,2.0%,67,0.3283582089552239,-0.28634572490085597,0.6978359891301044
DOGE,15m,30,2.5,RSI(14)<25/>75,None,mid_bb,3.0%,56,0.44642857142857145,-0.19704611051511495,0.7953373696982036
DOGE,15m,30,2.5,RSI(14)<25/>75,None,1%,1.5%,80,0.5125,-0.25977249999999397,0.5852184499930217
DOGE,15m,30,2.5,RSI(14)<25/>75,None,1%,2.0%,77,0.5714285714285714,-0.3015699999999957,0.5660301333985748
DOGE,15m,30,2.5,RSI(14)<25/>75,None,1%,3.0%,70,0.6857142857142857,-0.2541899999999965,0.6279747094810224
DOGE,15m,30,2.5,RSI(14)<25/>75,None,2%,1.5%,77,0.33766233766233766,-0.32664249999999445,0.6011800652607271
DOGE,15m,30,2.5,RSI(14)<25/>75,None,2%,2.0%,74,0.4189189189189189,-0.31843999999999634,0.6483385420692889
DOGE,15m,30,2.5,RSI(14)<25/>75,None,2%,3.0%,66,0.5606060606060606,-0.20000499999999674,0.7779436990324173
DOGE,15m,30,2.5,RSI(14)<25/>75,None,3%,1.5%,74,0.21621621621621623,-0.4684099999999938,0.4971012003177984
DOGE,15m,30,2.5,RSI(14)<25/>75,None,3%,2.0%,71,0.352112676056338,-0.24524499999999586,0.7468308041705415
DOGE,15m,30,2.5,RSI(14)<25/>75,None,3%,3.0%,59,0.4745762711864407,-0.15249499999999627,0.8416056005941321
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,16,0.25,-0.0808610730180988,0.5803566712434524
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,16,0.25,-0.14085107301809938,0.4425713431292563
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,17,0.29411764705882354,-0.24109306890285478,0.3530481701742745
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,1%,1.5%,18,0.4444444444444444,-0.08903499999999889,0.4454548285634253
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,1%,2.0%,18,0.4444444444444444,-0.1390199999999992,0.3396979196352265
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,1%,3.0%,18,0.5,-0.19900999999999922,0.28788936002719706
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,2%,1.5%,18,0.3333333333333333,-0.07906999999999867,0.5896517722767188
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,2%,2.0%,18,0.3333333333333333,-0.13905999999999927,0.4496596485673601
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,2%,3.0%,17,0.29411764705882354,-0.2779699999999995,0.2540922020071926
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,3%,1.5%,18,0.2777777777777778,-0.06410249999999845,0.6929331880291785
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,3%,2.0%,18,0.3333333333333333,-0.07906999999999915,0.6870745607092004
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<25,3%,3.0%,17,0.29411764705882354,-0.22797499999999937,0.388249342564269
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,42,0.2857142857142857,-0.13118411423632945,0.7276868970059988
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,39,0.358974358974359,-0.1302205389348799,0.752634654303744
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,35,0.4857142857142857,-0.05536099886762407,0.9009677670429966
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,1%,1.5%,49,0.5510204081632653,-0.11189999999999659,0.6832226924655775
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,1%,2.0%,46,0.5869565217391305,-0.15870499999999738,0.6032870891138664
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,1%,3.0%,44,0.6818181818181818,-0.16658999999999796,0.6168142610695847
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,2%,1.5%,48,0.3958333333333333,-0.1059174999999965,0.7725567037981541
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,2%,2.0%,45,0.4666666666666667,-0.10772999999999788,0.7868336697138825
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,2%,3.0%,42,0.5714285714285714,-0.10455999999999804,0.8129583914707916
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,3%,1.5%,46,0.2391304347826087,-0.24376749999999608,0.5662750819570092
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,3%,2.0%,42,0.3333333333333333,-0.1845299999999977,0.6870251017639111
DOGE,15m,30,2.5,RSI(14)<25/>75,ADX<35,3%,3.0%,37,0.43243243243243246,-0.18923499999999832,0.7098445993084808
DOGE,15m,30,3.0,None,None,mid_bb,1.5%,107,0.38317757009345793,-0.3437579726579325,0.6756786083440092
DOGE,15m,30,3.0,None,None,mid_bb,2.0%,102,0.47058823529411764,-0.3056317997612002,0.7312465488109594
DOGE,15m,30,3.0,None,None,mid_bb,3.0%,87,0.5632183908045977,-0.2339273637610611,0.8017934251571223
DOGE,15m,30,3.0,None,None,1%,1.5%,122,0.5163934426229508,-0.384242499999991,0.5944616683597481
DOGE,15m,30,3.0,None,None,1%,2.0%,118,0.5932203389830508,-0.3850199999999942,0.6191088599580596
DOGE,15m,30,3.0,None,None,1%,3.0%,110,0.6909090909090909,-0.3765799999999952,0.6433935284703785
DOGE,15m,30,3.0,None,None,2%,1.5%,112,0.39285714285714285,-0.2587099999999905,0.7630969277963539
DOGE,15m,30,3.0,None,None,2%,2.0%,103,0.46601941747572817,-0.24920999999999327,0.7848466273558491
DOGE,15m,30,3.0,None,None,2%,3.0%,91,0.5934065934065934,-0.12644499999999465,0.8899660182135458
DOGE,15m,30,3.0,None,None,3%,1.5%,95,0.29473684210526313,-0.26563249999999233,0.7531256316901124
DOGE,15m,30,3.0,None,None,3%,2.0%,89,0.38202247191011235,-0.17430999999999458,0.8495083184404373
DOGE,15m,30,3.0,None,None,3%,3.0%,78,0.5256410256410257,0.03741000000000391,1.032554638448589
DOGE,1h,14,2.5,RSI(14)<25/>75,None,mid_bb,1.5%,14,0.5,0.14969508499832446,2.331658712316913
DOGE,1h,14,2.5,RSI(14)<25/>75,None,mid_bb,2.0%,14,0.5,0.11469758499832422,1.7780855097912238
DOGE,1h,14,2.5,RSI(14)<25/>75,None,mid_bb,3.0%,13,0.5384615384615384,0.0943804633098349,1.5064416361334783
DOGE,1h,14,2.5,RSI(14)<25/>75,None,1%,1.5%,15,0.8,0.05908250000000123,2.2260959792477606
DOGE,1h,14,2.5,RSI(14)<25/>75,None,1%,2.0%,15,0.8666666666666667,0.07409500000000109,2.759140550807245
DOGE,1h,14,2.5,RSI(14)<25/>75,None,1%,3.0%,15,0.8666666666666667,0.05409500000000107,1.8708145524790902
DOGE,1h,14,2.5,RSI(14)<25/>75,None,2%,1.5%,15,0.6,0.07409000000000121,1.7688875051888902
DOGE,1h,14,2.5,RSI(14)<25/>75,None,2%,2.0%,15,0.6,0.04409000000000099,1.3489237100348292
DOGE,1h,14,2.5,RSI(14)<25/>75,None,2%,3.0%,14,0.6428571428571429,0.015115000000000968,1.097318353024505
DOGE,1h,14,2.5,RSI(14)<25/>75,None,3%,1.5%,15,0.5333333333333333,0.11906250000000057,2.059015810188797
DOGE,1h,14,2.5,RSI(14)<25/>75,None,3%,2.0%,15,0.5333333333333333,0.08406000000000038,1.5701688937122735
DOGE,1h,14,2.5,RSI(14)<25/>75,None,3%,3.0%,14,0.6428571428571429,0.10510000000000047,1.6766893088240065
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,5,0.2,-0.0025619161762471115,0.9601102969833069
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,5,0.2,-0.0225569161762474,0.7321667516475021
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,5,0.2,-0.06254691617624722,0.49644218520048905
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,1%,1.5%,6,0.8333333333333334,0.028642500000000556,2.7843015106681537
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,1%,2.0%,6,0.8333333333333334,0.023645000000000492,2.1232779097387366
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,1%,3.0%,6,0.8333333333333334,0.013650000000000584,1.439684329199568
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,2%,1.5%,6,0.5,0.008637500000000482,1.1793035445534383
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,2%,2.0%,6,0.5,-0.006359999999999765,0.89931929713472
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,2%,3.0%,6,0.5,-0.03635499999999961,0.609778350238828
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,3%,1.5%,6,0.5,0.03863250000000014,1.8019617001401254
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,3%,2.0%,6,0.5,0.023634999999999896,1.374149121418392
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<25,3%,3.0%,6,0.5,-0.0063599999999999525,0.9317340202865889
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,7,0.14285714285714285,-0.03469691617624693,0.6399240745511928
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,7,0.14285714285714285,-0.06469691617624726,0.4879952819227028
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,7,0.14285714285714285,-0.12469691617624709,0.33088154015750576
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,1%,1.5%,8,0.75,0.02152000000000065,1.6699875466998961
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,1%,2.0%,8,0.75,0.011520000000000662,1.2735042735042894
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,1%,3.0%,8,0.75,-0.008479999999999356,0.8634900193174604
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,2%,1.5%,8,0.375,-0.023497499999999335,0.7074059085390605
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,2%,2.0%,8,0.375,-0.04849999999999964,0.5394549425505688
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,2%,3.0%,8,0.375,-0.09850499999999947,0.36577278434150257
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,3%,1.5%,8,0.375,0.006497500000000326,1.0809077607944506
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,3%,2.0%,8,0.375,-0.018504999999999976,0.8242806950906849
DOGE,1h,14,2.5,RSI(14)<25/>75,ADX<35,3%,3.0%,8,0.375,-0.06850999999999982,0.5588964362746685
DOGE,1h,14,3.0,None,None,mid_bb,1.5%,21,0.42857142857142855,0.0546796034246943,1.2837477150291614
DOGE,1h,14,3.0,None,None,mid_bb,2.0%,21,0.42857142857142855,-0.005315396575306365,0.978965585376706
DOGE,1h,14,3.0,None,None,mid_bb,3.0%,20,0.4,-0.14811786163165724,0.6025708722218003
DOGE,1h,14,3.0,None,None,1%,1.5%,23,0.6086956521739131,-0.019402499999998386,0.8657568366976389
DOGE,1h,14,3.0,None,None,1%,2.0%,23,0.6521739130434783,-0.03441499999999921,0.7957324311491026
DOGE,1h,14,3.0,None,None,1%,3.0%,23,0.6956521739130435,-0.07439499999999885,0.6578045583128312
DOGE,1h,14,3.0,None,None,2%,1.5%,23,0.5217391304347826,0.05056750000000208,1.286254086412603
DOGE,1h,14,3.0,None,None,2%,2.0%,23,0.5652173913043478,0.03555000000000125,1.1688034188034249
DOGE,1h,14,3.0,None,None,2%,3.0%,23,0.5652173913043478,-0.06444999999999872,0.7924983902124959
DOGE,1h,14,3.0,None,None,3%,1.5%,23,0.5652173913043478,0.21551500000000232,2.3419364881693876
DOGE,1h,14,3.0,None,None,3%,2.0%,23,0.5652173913043478,0.1655150000000016,1.7859211775878532
DOGE,1h,14,3.0,None,None,3%,3.0%,23,0.5652173913043478,0.0655150000000013,1.2109304571796564
DOGE,1h,14,3.0,None,ADX<25,mid_bb,1.5%,16,0.375,-0.0046227784778145875,0.9712128873941239
DOGE,1h,14,3.0,None,ADX<25,mid_bb,2.0%,16,0.375,-0.05461777847781533,0.740631691149134
DOGE,1h,14,3.0,None,ADX<25,mid_bb,3.0%,15,0.3333333333333333,-0.17742024353416588,0.42872703888280894
DOGE,1h,14,3.0,None,ADX<25,1%,1.5%,17,0.5882352941176471,-0.023042499999998595,0.7950183476037032
DOGE,1h,14,3.0,None,ADX<25,1%,2.0%,17,0.5882352941176471,-0.0580399999999993,0.6062682314632707
DOGE,1h,14,3.0,None,ADX<25,1%,3.0%,17,0.6470588235294118,-0.08801499999999891,0.5276391348682496
DOGE,1h,14,3.0,None,ADX<25,2%,1.5%,17,0.47058823529411764,0.006927500000001592,1.0479303962776652
DOGE,1h,14,3.0,None,ADX<25,2%,2.0%,17,0.47058823529411764,-0.0380699999999992,0.7991347016303527
DOGE,1h,14,3.0,None,ADX<25,2%,3.0%,17,0.47058823529411764,-0.1280649999999991,0.5418477774796557
DOGE,1h,14,3.0,None,ADX<25,3%,1.5%,17,0.47058823529411764,0.08689750000000158,1.6012315569162796
DOGE,1h,14,3.0,None,ADX<25,3%,2.0%,17,0.47058823529411764,0.0419000000000008,1.221073181026755
DOGE,1h,14,3.0,None,ADX<25,3%,3.0%,17,0.47058823529411764,-0.048094999999999125,0.8279402557910772
DOGE,1h,14,3.0,None,ADX<35,mid_bb,1.5%,18,0.3333333333333333,-0.0367427784778145,0.8093314730919555
DOGE,1h,14,3.0,None,ADX<35,mid_bb,2.0%,18,0.3333333333333333,-0.09673777847781516,0.6171833063798365
DOGE,1h,14,3.0,None,ADX<35,mid_bb,3.0%,17,0.29411764705882354,-0.239540243534166,0.35726678061078626
DOGE,1h,14,3.0,None,ADX<35,1%,1.5%,20,0.55,-0.04621749999999857,0.6802276304637447
DOGE,1h,14,3.0,None,ADX<35,1%,2.0%,20,0.6,-0.061229999999999396,0.6365740740740778
DOGE,1h,14,3.0,None,ADX<35,1%,3.0%,20,0.65,-0.10120999999999902,0.5344633288102888
DOGE,1h,14,3.0,None,ADX<35,2%,1.5%,20,0.45,-0.006242499999998204,0.9646622606529869
DOGE,1h,14,3.0,None,ADX<35,2%,2.0%,20,0.5,-0.021259999999999033,0.8990503323836703
DOGE,1h,14,3.0,None,ADX<35,2%,3.0%,20,0.5,-0.12125999999999898,0.6095943335479747
DOGE,1h,14,3.0,None,ADX<35,3%,1.5%,20,0.45,0.08373250000000176,1.4739955562474476
DOGE,1h,14,3.0,None,ADX<35,3%,2.0%,20,0.45,0.028735000000001062,1.1240448953162145
DOGE,1h,14,3.0,None,ADX<35,3%,3.0%,20,0.45,-0.08125999999999911,0.7621507705366706
DOGE,1h,14,3.0,RSI(14)<30/>70,None,mid_bb,1.5%,11,0.45454545454545453,0.10788822458147472,2.119985721804993
DOGE,1h,14,3.0,RSI(14)<30/>70,None,mid_bb,2.0%,11,0.45454545454545453,0.07789822458147469,1.616673722145937
DOGE,1h,14,3.0,RSI(14)<30/>70,None,mid_bb,3.0%,11,0.45454545454545453,0.017918224581474483,1.0961794126756548
DOGE,1h,14,3.0,RSI(14)<30/>70,None,1%,1.5%,12,0.6666666666666666,0.0072650000000009304,1.113117944725589
DOGE,1h,14,3.0,RSI(14)<30/>70,None,1%,2.0%,12,0.75,0.017255000000000752,1.2731518125692696
DOGE,1h,14,3.0,RSI(14)<30/>70,None,1%,3.0%,12,0.75,-0.012739999999999238,0.8632533676810044
DOGE,1h,14,3.0,RSI(14)<30/>70,None,2%,1.5%,12,0.5833333333333334,0.05225250000000062,1.6508984460153926
DOGE,1h,14,3.0,RSI(14)<30/>70,None,2%,2.0%,12,0.6666666666666666,0.06724000000000052,1.7983851816670677
